date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:22	39479/39479	---M--	200	added ('OK')	image/jpeg	etag:%22da1f0901c2f93d6bd97e5ffc739c6e1d%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/steering-wheel-54.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/steering-wheel-54.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:22	188925/188925	---M--	200	added ('OK')	image/jpeg	etag:%22a60c48ef98148a1e28a70bda9fec156a%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/instrument-cluster-62.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/instrument-cluster-62.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:22	39627/39627	---M--	200	added ('OK')	image/jpeg	etag:%225aa49d2e6ed1b6156037c506119f9a67%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/instrument-cluster-62.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/instrument-cluster-62.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:24	146767/146767	---M--	200	added ('OK')	image/jpeg	etag:%22fe3ffd1f39ad037678e13d7f53b403ed%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/steering-controls-138.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/steering-controls-138.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:24	40187/40187	---M--	200	added ('OK')	image/jpeg	etag:%2204f28499f5c00db7dcd07631723f5fda%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/steering-controls-138.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/steering-controls-138.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:26	95794/95794	---M--	200	added ('OK')	image/jpeg	etag:%22b643d54402166966fb474995a93d5c6e%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1597229544968/airbags-94.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1597229544968/airbags-94.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:27	26616/26616	---M--	200	added ('OK')	image/jpeg	etag:%2252f2b5af95d74878970adb10df0866d1%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1597229544968/airbags-94.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1597229544968/airbags-94.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:29	95794/95794	---M--	200	added ('OK')	image/jpeg	etag:%22b643d54402166966fb474995a93d5c6e%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7242/1597228632663/airbags-94.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7242/1597228632663/airbags-94.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:29	26616/26616	---M--	200	added ('OK')	image/jpeg	etag:%2252f2b5af95d74878970adb10df0866d1%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7242/1597228632663/airbags-94.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7242/1597228632663/airbags-94.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:30	20941/20941	---M--	200	added ('OK')	image/jpeg	etag:%22ba43c7d60a08260988ae18a345ae659a%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/glovebox-(closed)-129.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/glovebox-(closed)-129.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
